States/UTs,Crime_Head,Count,Year,Main_Category,Month,Time_of_Day,District,Latitude,Longitude,Victim_Age,Victim_Age_Group,Victim_Caste_Category,Marital_Status,Perpetrator_Relationship,Victim_Occupation,Victim_Education_Level
31,59,0.9212833296400132,-0.22105333504932345,4,10,3,28,1.47827351424964,0.9077337640754508,20,18-30,ST,3,Relative,2,0
32,59,-0.163510758848441,-0.22105333504932345,4,6,1,23,0.9912725453013235,-0.29852469476172994,58,51+,ST,1,Relative,1,3
34,59,0.37516840771246696,-0.22105333504932345,4,11,0,22,1.0832488760738668,-0.07687471690964122,44,31-50,General,1,Husband,0,3
41,59,-0.06076213923671177,-0.22105333504932345,4,11,2,20,1.1435646657691518,-0.7486861888175625,19,18-30,SC,1,Unknown,2,4
42,59,1.6031195641687253,-0.22105333504932345,4,11,1,29,-0.9235885801574591,-0.8586341260315179,35,31-50,General,3,Relative,5,4
43,59,-0.08066592885448096,-0.22105333504932345,4,1,0,21,-0.28106054731948465,-0.9253405046673653,60,51+,SC,1,Neighbor,1,4
44,59,1.403555907510564,-0.22105333504932345,4,2,2,18,-0.4263045806013867,-1.217150027431258,53,51+,SC,1,Husband,3,4
0,59,-0.1611072823662953,-0.22105333504932345,4,10,2,0,0.6478956697858618,-0.16606596695699066,47,31-50,ST,1,Acquaintance,5,4
8,59,-0.1563754380420709,-0.22105333504932345,4,8,3,28,-1.0573613478851616,-0.06325422380302594,36,31-50,OBC,1,Stranger,5,4
10,59,-0.16501293164978206,-0.22105333504932345,4,1,3,22,-0.1758993617020524,-1.6997093621161634,49,31-50,SC,1,Relative,0,3
11,59,-0.16598934397065376,-0.22105333504932345,4,4,3,24,0.405553472798513,-0.040109185981488646,15,<18,OBC,2,Relative,2,4
12,59,0.12866185101239724,-0.22105333504932345,4,6,2,16,-1.4522502904433232,1.1914822309940025,18,18-30,OBC,2,Husband,1,5
21,59,-0.16681553901139134,-0.22105333504932345,4,6,0,13,-1.5309573639334197,-1.430489096050828,20,18-30,General,1,Husband,2,3
29,59,-0.15742695900300965,-0.22105333504932345,4,9,0,14,-0.2022314321359452,0.4446690288970834,20,18-30,OBC,2,Neighbor,2,0
33,59,14.543436944041245,-0.22105333504932345,4,3,0,0,1.1924351988642858,-1.4330182800226996,15,<18,OBC,2,Relative,2,4
4,57,-0.07788690917199997,0.0036537741330432906,5,5,1,2,0.3414265312956893,1.5582526135861205,17,<18,SC,2,Relative,0,3
5,57,-0.1626845638077034,0.0036537741330432906,5,10,1,32,-0.09052463425740949,-0.5495886410180578,17,<18,OBC,2,Stranger,4,4
6,57,-0.044613781622295255,0.0036537741330432906,5,8,3,32,1.2164817459040858,0.7545653497222753,32,31-50,Unknown,1,Husband,5,3
7,57,-0.09734004694936683,0.0036537741330432906,5,2,3,38,0.6012463462961196,0.8262875536211157,53,51+,Unknown,1,Husband,3,0
9,57,-0.09380994086621532,0.0036537741330432906,5,2,0,21,0.10448424772229811,-0.4041710440106563,50,31-50,Unknown,1,Husband,0,4
13,57,-0.16358586748850806,0.0036537741330432906,5,9,3,2,-0.20414605369726135,-0.3353472210607188,45,31-50,General,1,Acquaintance,0,4
14,57,-0.13459393242262538,0.0036537741330432906,5,4,0,13,-1.1638709375292913,1.438818221148109,48,31-50,SC,3,Husband,5,5
15,57,-0.12182546361122629,0.0036537741330432906,5,10,0,6,0.9355181604641409,1.6866850642943003,18,18-30,OBC,1,Relative,3,4
16,57,-0.15337109243938876,0.0036537741330432906,5,1,1,36,-0.051712712232628924,1.4131257284578285,23,18-30,OBC,1,Acquaintance,3,5
17,57,-0.1493152258757679,0.0036537741330432906,5,8,0,33,0.02619437919669584,0.7944454110331218,56,51+,General,3,Husband,0,5
18,57,-0.11311286136344809,0.0036537741330432906,5,9,3,35,-0.05669616094429169,1.6475859182543524,20,18-30,OBC,2,Husband,2,4
19,57,-0.12888567577752932,0.0036537741330432906,5,10,0,8,1.6419667313017274,-0.935708628583426,20,18-30,SC,2,Unknown,2,0
20,57,-0.12445426601357316,0.0036537741330432906,5,10,3,9,-1.3139523948875655,1.6961528949299634,18,18-30,SC,1,Stranger,3,0
22,57,0.05805972934936693,0.0036537741330432906,5,0,0,6,-0.00862099208382736,1.3496695351454269,63,51+,General,1,Relative,4,4
23,57,-0.05572986035221918,0.0036537741330432906,5,2,2,30,0.3816587541930395,-1.4326820796160138,64,51+,General,1,Husband,0,3
24,57,-0.1647876057295809,0.0036537741330432906,5,4,1,3,-0.7719370201019583,1.5836280004642889,28,18-30,OBC,2,Neighbor,5,0
25,57,-0.1587038058841496,0.0036537741330432906,5,10,1,31,1.3585284224429053,0.6493838033542925,52,51+,OBC,3,Husband,0,3
26,57,-0.16088195644609413,0.0036537741330432906,5,1,0,39,1.6735924041772412,1.2054860105811427,57,51+,SC,3,Relative,5,3
27,57,-0.1654635834901844,0.0036537741330432906,5,7,3,39,1.3483839564915667,-0.9665039332868437,28,18-30,SC,1,Acquaintance,4,0
28,57,-0.09027983478306381,0.0036537741330432906,5,11,0,18,-0.8668610546389123,-0.04426550642984404,37,31-50,General,1,Acquaintance,0,3
30,57,-0.1287354584973952,0.0036537741330432906,5,9,1,8,0.8631791265248624,0.6651909812311272,59,51+,OBC,3,Relative,1,3
31,57,-0.053025949309805254,0.0036537741330432906,5,2,3,39,-0.9229009213842084,-1.592999393625583,20,18-30,General,3,Acquaintance,2,4
32,57,-0.1657640180504526,0.0036537741330432906,5,10,2,11,-0.1663390803271905,1.6751593092182842,44,31-50,SC,1,Relative,1,3
34,57,-0.12235122409169566,0.0036537741330432906,5,5,2,10,-1.3464997294520054,1.0312805871673896,39,31-50,SC,1,Stranger,5,5
41,57,-0.1528453319589194,0.0036537741330432906,5,7,3,33,0.07367693321463376,-1.3183258547255936,16,<18,SC,2,Stranger,0,4
42,57,-0.0349998756937124,0.0036537741330432906,5,9,0,25,-0.08186389632561089,1.4214701303783315,20,18-30,SC,3,Relative,2,4
43,57,-0.15877891452421664,0.0036537741330432906,5,0,1,39,0.6668186631864343,0.2733476690469558,33,31-50,General,0,Stranger,3,3
44,57,0.008337809624977488,0.0036537741330432906,5,4,3,5,-0.24872857229568202,-0.0721552958228475,39,31-50,General,1,Relative,4,3
0,57,-0.1657640180504526,0.0036537741330432906,5,10,0,8,1.1886690052891815,-0.8033826146201496,15,<18,ST,2,Stranger,0,4
8,57,-0.16493782300971502,0.0036537741330432906,5,2,3,4,1.3201933523528848,-0.7393258542926983,24,18-30,SC,1,Husband,3,4
10,57,-0.16681553901139134,0.0036537741330432906,5,3,3,37,-0.7373938012302186,0.7210601685946894,35,31-50,OBC,0,Relative,0,5
11,57,-0.1670408649315925,0.0036537741330432906,5,0,1,12,0.5578302311826662,1.118140192330875,51,51+,OBC,1,Relative,0,4
12,57,-0.13189002138021147,0.0036537741330432906,5,4,2,1,1.5722525894510115,-0.03482933118527133,44,31-50,Unknown,0,Relative,5,3
21,57,-0.1670408649315925,0.0036537741330432906,5,1,2,9,-0.8582690613145962,1.4512703049984672,39,31-50,Unknown,1,Neighbor,0,4
29,57,-0.1670408649315925,0.0036537741330432906,5,6,2,27,0.35178825075955517,-0.8129344671689832,41,31-50,SC,3,Relative,1,4
3,57,1.439983597943085,0.0036537741330432906,5,5,2,25,-0.11045064290794855,-0.7818104785971327,58,51+,Unknown,1,Husband,5,4
4,55,-0.052500188829335874,0.0036537741330432906,3,7,1,7,-0.8245286559019844,-0.024975239737032903,31,31-50,General,3,Stranger,3,3
5,55,-0.16501293164978206,0.0036537741330432906,3,5,0,33,-1.3839281617701842,0.9658216037508943,16,<18,OBC,2,Husband,3,5
6,55,-0.009988698551383575,0.0036537741330432906,3,2,3,30,0.5884847338245426,0.9887989360081185,25,18-30,OBC,2,Husband,1,0
7,55,-0.01795021439849125,0.0036537741330432906,3,0,1,30,-0.15378183996941572,-0.48258361499468927,35,31-50,General,1,Relative,1,4
9,55,-0.14991609499630432,0.0036537741330432906,3,5,2,10,1.3883688899915687,1.2994858380899246,30,18-30,Unknown,2,Relative,0,3
13,55,-0.1654635834901844,0.0036537741330432906,3,11,2,26,-1.1388194191310173,0.9368050279470536,20,18-30,Unknown,1,Neighbor,2,4
14,55,-0.07983973381374336,0.0036537741330432906,3,10,1,27,1.5977223111819276,1.015467040469415,36,31-50,General,0,Relative,3,4
15,55,-0.11761937976747129,0.0036537741330432906,3,1,3,38,-1.118873470601023,-0.35786598395332825,20,18-30,General,1,Husband,2,0
16,55,-0.15795271948347905,0.0036537741330432906,3,2,1,19,-1.7247745783965567,-0.6769004059006868,20,18-30,General,1,Husband,2,0
17,55,-0.10515134551634041,0.0036537741330432906,3,2,3,6,-0.4150891159661597,-1.2186736770920972,61,51+,OBC,3,Husband,5,3
18,55,-0.1282848066569929,0.0036537741330432906,3,4,1,12,-0.36913150207913736,0.018199579150156752,20,18-30,General,0,Husband,2,4
19,55,-0.13647164842430173,0.0036537741330432906,3,2,0,10,-1.290323474026829,0.3807917409048682,16,<18,ST,2,Acquaintance,1,4
20,55,-0.1541221788400593,0.0036537741330432906,3,7,2,15,-1.5307921325112641,-1.3505536077135665,57,51+,SC,3,Husband,4,3
22,55,-0.10394960727526754,0.0036537741330432906,3,11,0,31,0.5160749203035668,0.17629748836319858,23,18-30,OBC,1,Relative,5,4
23,55,-0.097565372869568,0.0036537741330432906,3,0,1,18,-1.4581346161454494,1.6773886874035606,20,18-30,OBC,1,Stranger,2,3
24,55,-0.15983043548515538,0.0036537741330432906,3,11,0,13,1.1426707564443621,-1.1171092460755871,20,18-30,General,1,Relative,2,3
25,55,-0.16516314892991618,0.0036537741330432906,3,6,3,31,-0.1351825687851208,0.8074223303721754,30,18-30,General,1,Husband,0,3
26,55,-0.16711597357165958,0.0036537741330432906,3,9,1,21,-1.194918564209149,-0.5030832431995491,31,31-50,SC,1,Stranger,1,0
27,55,-0.16636488717098905,0.0036537741330432906,3,1,3,28,-0.39837564809707093,0.41523392801793185,20,18-30,OBC,1,Husband,2,4
28,55,-0.1071041701580838,0.0036537741330432906,3,11,0,7,-0.7482740065522577,-0.9569552164863248,35,31-50,OBC,1,Relative,5,3
30,55,-0.12858524121726111,0.0036537741330432906,3,5,2,1,0.3314274554691841,0.19105817136501974,43,31-50,General,1,Husband,3,4
31,55,0.006384984983234096,0.0036537741330432906,3,6,1,21,1.3929477624087216,1.6763232569764677,35,31-50,OBC,3,Stranger,0,0
32,55,-0.16666532173125725,0.0036537741330432906,3,7,3,38,-0.5883364425541096,1.3634041103838073,64,51+,General,1,Stranger,5,3
34,55,-0.08201788437568791,0.0036537741330432906,3,1,0,5,-1.3467143075051873,-0.42027361246450096,36,31-50,OBC,1,Acquaintance,5,2
41,55,-0.16020597868549064,0.0036537741330432906,3,11,1,17,-0.8951668744051534,-0.28164627784605156,20,18-30,SC,3,Husband,2,4
42,55,0.2142857006888383,0.0036537741330432906,3,6,2,28,-1.5374847512857033,0.05307926724467509,39,31-50,ST,1,Relative,0,3
43,55,-0.14856413947509736,0.0036537741330432906,3,11,1,2,0.23774875584510075,-0.9537767094793558,58,51+,General,3,Relative,0,4
44,55,-0.0028533777450134882,0.0036537741330432906,3,6,2,5,0.44788762092020246,0.802602180788844,25,18-30,General,2,Relative,5,4
0,55,-0.16606445261072084,0.0036537741330432906,3,9,0,5,0.0396851409727423,1.2902728979783966,58,51+,General,3,Relative,0,0
8,55,-0.16441206252924565,0.0036537741330432906,3,2,3,29,-1.5347284004603698,0.057146501344563706,51,51+,OBC,3,Husband,4,3
10,55,-0.1664399958110561,0.0036537741330432906,3,9,1,9,-0.047048210777196606,-0.5238044140404442,21,18-30,General,1,Relative,4,0
11,55,-0.16711597357165958,0.0036537741330432906,3,9,1,37,0.006525148921915944,1.6099996568346677,52,51+,ST,3,Relative,0,4
12,55,-0.042811174260685966,0.0036537741330432906,3,2,3,9,0.48513153974845824,-1.1612073802378875,40,31-50,SC,1,Relative,0,5
21,55,-0.16711597357165958,0.0036537741330432906,3,8,1,7,-1.3883026919469084,-0.7482556334830148,63,51+,Unknown,1,Relative,4,5
29,55,-0.16613956125078788,0.0036537741330432906,3,10,1,5,0.7025435842952638,-0.42708030964031796,37,31-50,OBC,3,Relative,0,5
2,55,1.7662555303943654,0.0036537741330432906,3,1,1,16,0.7213538582873802,-0.20996495024240636,45,31-50,General,1,Husband,1,4
4,45,-0.12610665609504834,0.0036537741330432906,2,0,1,37,1.6453332215270347,-0.41233682103131075,28,18-30,SC,1,Husband,0,3
5,45,-0.16711597357165958,0.0036537741330432906,2,0,3,16,1.5514230653936476,-0.8494844017514274,41,31-50,OBC,1,Acquaintance,0,3
6,45,-0.15434750476026046,0.0036537741330432906,2,8,0,25,1.634651903567392,-0.5773526918886126,26,18-30,OBC,1,Husband,4,4
7,45,-0.06985028468482524,0.0036537741330432906,2,11,1,16,1.4184679175639976,-0.735494365086345,31,31-50,OBC,1,Husband,0,5
9,45,-0.15750206764307673,0.0036537741330432906,2,8,3,35,1.3609714107794684,-0.3656744138497735,25,18-30,SC,1,Relative,0,4
13,45,-0.16689064765145842,0.0036537741330432906,2,0,0,7,0.1268355250190756,1.4397770456276242,50,31-50,OBC,3,Relative,0,0
14,45,-0.1653133662100503,0.0036537741330432906,2,8,3,28,1.6315097038265134,-1.3126819991317946,20,18-30,General,3,Husband,2,3
15,45,-0.14601044571281752,0.0036537741330432906,2,8,2,9,-0.3968637781646016,1.106774437566316,47,31-50,SC,0,Husband,5,4
16,45,-0.1670408649315925,0.0036537741330432906,2,2,0,35,-1.2642010107167392,0.1506104897603298,24,18-30,OBC,1,Unknown,0,3
17,45,-0.16621466989085493,0.0036537741330432906,2,0,0,12,-1.3250115536672211,1.1128866127792296,38,31-50,ST,0,Stranger,3,5
18,45,-0.14495892475187877,0.0036537741330432906,2,2,2,21,1.0471605465693103,-0.1838444350286703,20,18-30,General,1,Husband,2,4
19,45,-0.14728729259395745,0.0036537741330432906,2,2,0,3,0.8157687119245906,0.12217295445104082,29,18-30,General,1,Neighbor,0,2
20,45,-0.1656138007703185,0.0036537741330432906,2,1,0,29,-0.21070916578065896,1.7077783743984012,20,18-30,SC,1,Stranger,2,4
22,45,-0.10267276039412764,0.0036537741330432906,2,6,2,13,1.052717047843487,1.0866979810887896,64,51+,SC,3,Acquaintance,0,0
23,45,-0.14150392730879433,0.0036537741330432906,2,1,3,26,0.3311752166512873,0.3411252072003983,20,18-30,ST,3,Acquaintance,2,0
24,45,-0.16711597357165958,0.0036537741330432906,2,6,1,20,1.4977686209938574,-0.12948502146162802,53,51+,General,1,Husband,5,0
25,45,-0.16711597357165958,0.0036537741330432906,2,11,0,5,0.9084151323418632,-0.14173564475825845,20,18-30,OBC,1,Neighbor,2,3
26,45,-0.16711597357165958,0.0036537741330432906,2,2,3,34,0.5799355597991066,-0.12379741256509703,59,51+,SC,3,Husband,0,4
27,45,-0.16711597357165958,0.0036537741330432906,2,8,3,32,1.6773348675392397,-1.4721842630780775,51,51+,General,3,Husband,4,3
28,45,-0.13827425578591102,0.0036537741330432906,2,8,2,33,-0.6231186997973901,0.11161678058692587,15,<18,OBC,2,Husband,0,4
30,45,-0.15765228492321082,0.0036537741330432906,2,3,3,14,0.23712165637494823,-1.5654503207340162,32,31-50,Unknown,1,Unknown,3,0
31,45,-0.13436860650242424,0.0036537741330432906,2,10,2,27,0.38598920202464526,1.5615991015145587,41,31-50,OBC,1,Husband,3,4
32,45,-0.16711597357165958,0.0036537741330432906,2,9,3,19,1.1949149672985082,-0.3522727513485768,62,51+,OBC,3,Stranger,1,4
34,45,-0.15254489739865118,0.0036537741330432906,2,11,1,0,-1.6361716059769138,-0.9703704082816259,20,18-30,Unknown,2,Husband,2,4
41,45,-0.16493782300971502,0.0036537741330432906,2,5,3,4,1.5851560538450449,0.9389881354480037,30,18-30,General,2,Relative,3,5
42,45,0.0005265110580039209,0.0036537741330432906,2,5,3,8,-1.3727754467538125,-0.03158743862241074,63,51+,OBC,1,Husband,5,5
43,45,-0.16005576140535654,0.0036537741330432906,2,6,3,10,1.6111493960696002,-0.32420311812555097,38,31-50,ST,1,Husband,1,4
44,45,-0.1291110016977305,0.0036537741330432906,2,7,2,19,-1.4596029773015746,0.10654766065833464,63,51+,General,3,Relative,4,4
0,45,-0.1670408649315925,0.0036537741330432906,2,8,0,36,-0.3360968742383728,-1.403490406332456,54,51+,General,3,Relative,4,1
8,45,-0.16696575629152546,0.0036537741330432906,2,4,2,35,0.4520008128494111,0.2273557684114534,20,18-30,ST,1,Neighbor,2,4
10,45,-0.16711597357165958,0.0036537741330432906,2,8,1,17,-1.7347027557453374,-0.6955970951400736,63,51+,General,3,Acquaintance,1,4
11,45,-0.16711597357165958,0.0036537741330432906,2,2,2,4,-1.4193024411682573,-0.10278639152309114,59,51+,Unknown,1,Acquaintance,0,3
12,45,-0.15652565532220503,0.0036537741330432906,2,3,0,29,1.4866354694524335,1.437667517831799,29,18-30,OBC,1,Husband,5,4
21,45,-0.16711597357165958,0.0036537741330432906,2,6,1,34,0.8752433737666168,1.7099757636780983,52,51+,Unknown,3,Stranger,5,3
29,45,-0.16711597357165958,0.0036537741330432906,2,1,0,27,-0.22108412631866942,-0.7782666082494124,16,<18,OBC,2,Stranger,4,3
1,45,0.4625197561104502,0.0036537741330432906,2,9,0,28,0.8997219065187337,-1.3323171411686199,46,31-50,OBC,1,Acquaintance,3,4
4,40,0.21946819685346497,0.0036537741330432906,0,8,1,32,-0.19195565358838007,0.5222598913969216,42,31-50,OBC,1,Relative,0,0
5,40,-0.16275967244777048,0.0036537741330432906,0,2,0,16,-1.7275429983038384,1.6190624240367197,45,31-50,General,1,Acquaintance,1,3
6,40,-0.06632017860167373,0.0036537741330432906,0,1,2,24,1.323810238806401,-0.13183515206842034,47,31-50,SC,3,Husband,5,0
7,40,-0.1125871008829787,0.0036537741330432906,0,0,0,13,-1.2370284134818657,1.2266354864239575,53,51+,Unknown,1,Husband,4,0
9,40,-0.04709236674450802,0.0036537741330432906,0,0,3,16,-0.9092800383620772,1.609461523494304,25,18-30,ST,1,Neighbor,5,4
13,40,-0.1643369538891786,0.0036537741330432906,0,11,2,34,0.6385707451879701,0.09573001262288702,20,18-30,SC,3,Husband,2,5
14,40,-0.11251199224291165,0.0036537741330432906,0,8,0,13,-0.16661495137352791,-0.4897648062121569,44,31-50,SC,1,Neighbor,5,4
15,40,-0.13324197690141842,0.0036537741330432906,0,11,3,23,-0.5311290693988906,1.7007909978260183,20,18-30,SC,1,Relative,2,0
16,40,-0.14323142603033656,0.0036537741330432906,0,2,2,21,-1.3851963880518285,-0.029888484963986536,59,51+,OBC,3,Husband,1,3
17,40,-0.09411037542648354,0.0036537741330432906,0,8,1,24,1.3072895724960256,0.7517247083206614,21,18-30,SC,2,Unknown,2,5
18,40,-0.1463859889131528,0.0036537741330432906,0,7,2,38,0.6208011161422263,-1.091312670753744,41,31-50,General,0,Acquaintance,3,3
19,40,-0.0029284863850805418,0.0036537741330432906,0,3,1,4,-0.6500234439994188,-1.0761439108190822,20,18-30,Unknown,1,Husband,2,2
20,40,0.02365997219865641,0.0036537741330432906,0,10,2,7,-1.6152706847954716,-0.6006868988900955,20,18-30,ST,1,Relative,2,4
22,40,0.3065942193312471,0.0036537741330432906,0,2,3,3,0.02295518180645464,0.17234243263266327,20,18-30,SC,2,Relative,2,3
23,40,0.07293124008264353,0.0036537741330432906,0,10,1,27,1.4632122112352408,-0.756697756335247,53,51+,OBC,3,Acquaintance,0,3
24,40,-0.16418673660904448,0.0036537741330432906,0,0,2,13,0.4658755359022676,-0.8185135034506557,20,18-30,ST,1,Husband,2,3
25,40,-0.1617081514868317,0.0036537741330432906,0,0,1,30,-0.35975290100344065,0.6542895902003208,19,18-30,ST,2,Husband,0,4
26,40,-0.16253434652756932,0.0036537741330432906,0,4,0,23,-0.5203196078104999,-0.8759567213397065,22,18-30,Unknown,2,Husband,0,3
27,40,-0.16628977853092197,0.0036537741330432906,0,9,2,28,-1.3753854846060531,0.647604105957128,27,18-30,OBC,1,Neighbor,0,3
28,40,0.03545202868918382,0.0036537741330432906,0,11,2,36,-0.08024657935877065,0.0900187847288418,19,18-30,General,1,Relative,4,5
30,40,-0.1431563173902695,0.0036537741330432906,0,0,3,6,1.4364273213982353,1.2002463353790387,41,31-50,Unknown,1,Relative,5,4
31,40,0.019528996994968465,0.0036537741330432906,0,9,3,28,-0.0044346773054910965,0.64517093499048,20,18-30,OBC,1,Husband,2,4
32,40,-0.16636488717098905,0.0036537741330432906,0,0,3,3,-1.6315999121314533,1.1493125262608046,20,18-30,OBC,1,Husband,2,3
34,40,-0.07383104260837908,0.0036537741330432906,0,4,1,14,-0.22839796942660873,-1.4272772221656123,47,31-50,OBC,1,Stranger,5,0
41,40,-0.13827425578591102,0.0036537741330432906,0,3,2,0,-0.9344583309936499,-1.2816491205461373,20,18-30,OBC,1,Husband,2,0
42,40,0.041836263094883364,0.0036537741330432906,0,5,1,30,1.6188178851153026,0.33617255741477836,49,31-50,SC,0,Neighbor,3,0
43,40,-0.1581780454036802,0.0036537741330432906,0,6,2,5,0.2554042542642163,1.1531200475256582,18,18-30,ST,2,Acquaintance,4,0
44,40,-0.021254994561441604,0.0036537741330432906,0,2,3,19,-1.2994716952296093,0.6086667987124131,37,31-50,SC,1,Husband,4,5
0,40,-0.16486271436964797,0.0036537741330432906,0,1,1,5,-1.1702775370333713,-1.188726344248602,29,18-30,ST,1,Unknown,4,4
8,40,-0.16516314892991618,0.0036537741330432906,0,3,0,25,-1.4205328107158555,1.6825574462689057,37,31-50,Unknown,0,Husband,3,3
10,40,-0.16696575629152546,0.0036537741330432906,0,9,0,17,-1.5656400937305623,-1.2151522827723136,47,31-50,ST,1,Relative,3,4
11,40,-0.16681553901139134,0.0036537741330432906,0,7,2,32,-0.2107824893788576,0.8055591048057099,51,51+,OBC,3,Husband,5,4
12,40,-0.12565600425464601,0.0036537741330432906,0,4,1,7,-0.48514558278040276,0.9176091695918981,30,18-30,OBC,2,Husband,3,3
21,40,-0.16711597357165958,0.0036537741330432906,0,11,1,6,-0.6308772259963903,-0.7105924655215223,32,31-50,OBC,1,Husband,0,3
29,40,-0.16313521564810574,0.0036537741330432906,0,7,2,19,0.3360000915208501,-1.2169973905499814,20,18-30,OBC,1,Husband,2,4
3,40,2.7404145920640497,0.0036537741330432906,0,5,2,30,-1.6405642641532336,1.6779672365280132,61,51+,SC,3,Husband,0,4
4,50,0.09726643946436887,0.0036537741330432906,0,9,3,9,1.1600279178452078,-1.2197437779088993,19,18-30,SC,1,Relative,5,0
5,50,-0.16666532173125725,0.0036537741330432906,0,1,2,35,-1.4415421509738675,-1.5177568659765943,57,51+,OBC,3,Relative,3,3
6,50,-0.16636488717098905,0.0036537741330432906,0,1,3,33,-0.6743716774601441,0.5767971275300287,21,18-30,SC,1,Husband,1,4
7,50,-0.16621466989085493,0.0036537741330432906,0,9,1,28,-0.6551097240328542,-0.22677623460846627,51,51+,OBC,1,Acquaintance,3,3
9,50,-0.15569946028146744,0.0036537741330432906,0,0,0,4,0.11847414816479611,-0.7466484580266436,49,31-50,OBC,1,Acquaintance,5,4
13,50,-0.16636488717098905,0.0036537741330432906,0,8,0,39,0.15012211255174024,-1.245355560093201,43,31-50,OBC,1,Husband,3,0
14,50,-0.15855358860401547,0.0036537741330432906,0,6,3,3,-0.9230068882152809,-0.44552369403299036,23,18-30,SC,2,Neighbor,3,4
15,50,-0.12167524633109218,0.0036537741330432906,0,8,2,22,0.03462507303229778,0.21071506068282372,37,31-50,OBC,0,Relative,4,4
16,50,-0.1643369538891786,0.0036537741330432906,0,9,2,20,-1.513488950384739,0.32307767720607433,41,31-50,OBC,3,Unknown,0,3
17,50,-0.13925066810678272,0.0036537741330432906,0,4,0,8,0.37167713636610533,1.4911083233068532,37,31-50,OBC,1,Neighbor,1,4
18,50,-0.16088195644609413,0.0036537741330432906,0,3,0,30,-1.4594986248276154,-1.3464067265560278,20,18-30,ST,1,Neighbor,2,0
19,50,-0.16230902060736815,0.0036537741330432906,0,9,3,33,0.8756166284263041,-0.6738513072624152,56,51+,Unknown,1,Neighbor,5,3
20,50,-0.13744806074517343,0.0036537741330432906,0,10,3,12,-0.6646804527239546,-0.2974570306183902,30,18-30,SC,1,Husband,0,4
22,50,-0.1124368836028446,0.0036537741330432906,0,0,1,23,-1.7108449330267195,1.0982461255501892,29,18-30,SC,2,Husband,4,4
23,50,-0.08457157813796774,0.0036537741330432906,0,11,0,16,-0.7517858594188945,0.3310458724108866,20,18-30,OBC,1,Husband,2,4
24,50,-0.16696575629152546,0.0036537741330432906,0,2,2,11,-0.7327346722023061,-1.5779929674169058,20,18-30,Unknown,3,Stranger,2,4
25,50,-0.1670408649315925,0.0036537741330432906,0,2,1,26,-0.06821564212359024,-1.3945785621507538,20,18-30,General,1,Stranger,2,4
26,50,-0.1670408649315925,0.0036537741330432906,0,4,3,7,-1.655092087265748,-1.5398481107715734,20,18-30,Unknown,3,Husband,2,3
27,50,-0.16711597357165958,0.0036537741330432906,0,7,3,5,-1.3796365015269478,-0.19761028822893523,31,31-50,OBC,1,Neighbor,3,0
28,50,-0.15134315915757832,0.0036537741330432906,0,5,1,25,1.3302999137727796,0.4244146786404353,20,18-30,General,3,Acquaintance,2,4
30,50,-0.1646373884494468,0.0036537741330432906,0,7,0,15,-0.47809954132310556,-1.600746093669729,20,18-30,Unknown,1,Acquaintance,2,4
31,50,-0.1653133662100503,0.0036537741330432906,0,4,1,17,-1.3214618679652372,1.5890886830176123,53,51+,OBC,3,Relative,0,4
32,50,-0.16711597357165958,0.0036537741330432906,0,5,2,17,-0.14476170981824577,0.34144355805413773,28,18-30,General,2,Relative,5,4
34,50,-0.12948654489806574,0.0036537741330432906,0,1,1,37,-0.11136636338031924,-0.23231349018910843,47,31-50,ST,1,Husband,0,5
41,50,-0.1667404303713243,0.0036537741330432906,0,7,0,24,-0.46485523965955317,-1.2774352445175583,20,18-30,ST,2,Husband,2,0
42,50,0.022458233957583555,0.0036537741330432906,0,2,3,11,-1.5943517957357167,-1.066740622951501,55,51+,OBC,3,Husband,3,5
43,50,-0.14841392219496324,0.0036537741330432906,0,8,3,12,1.4545047597115714,1.4734784460278794,32,31-50,General,1,Stranger,5,4
44,50,-0.1590042404444178,0.0036537741330432906,0,4,3,34,-0.5817024254208452,1.3417521836901412,41,31-50,SC,1,Husband,0,5
0,50,-0.1665902130911902,0.0036537741330432906,0,4,3,29,-0.7559071314982126,0.6183349469322262,49,31-50,OBC,0,Unknown,0,3
8,50,-0.16696575629152546,0.0036537741330432906,0,8,1,25,0.03712050945354104,-0.306415172782759,20,18-30,SC,1,Neighbor,2,4
10,50,-0.1670408649315925,0.0036537741330432906,0,10,3,3,1.0754473322167857,-1.6753045878523491,20,18-30,SC,3,Relative,2,4
11,50,-0.1670408649315925,0.0036537741330432906,0,10,2,3,-1.3886850293071258,-1.2384780961280453,20,18-30,General,1,Unknown,2,4
12,50,-0.15825315404374726,0.0036537741330432906,0,3,3,8,-1.670613129671029,0.5260062358975607,24,18-30,General,2,Neighbor,2,0
21,50,-0.16711597357165958,0.0036537741330432906,0,6,1,31,1.5153296848990714,-1.596655182414995,24,18-30,General,2,Neighbor,2,0
29,50,-0.16591423533058672,0.0036537741330432906,0,8,0,39,1.4607308893855881,-1.548358300251365,20,18-30,General,1,Relative,2,5
3,50,0.6597550449265328,0.0036537741330432906,0,1,3,34,0.07019876675907928,0.17284018104792784,54,51+,ST,3,Acquaintance,0,4
4,42,0.6813863332658442,0.0036537741330432906,1,9,3,8,-1.2644885873458143,-1.365999671295433,20,18-30,Unknown,3,Relative,2,5
